ID,label
UHRUZ9T,-1
352TLX2,1
XKWKF2F,-1
YZOUOPB,1
WU6S239,1
8WCRGO3,1
Z0OK5N8,1
6YKXACU,1
BVSJ9PZ,1
SNLJBAB,-1
OU464RY,1
YN1361J,-1
V6FYT5V,1
6V9G9IU,1
6XTGFXA,1
OTIA8OS,-1
55RINVQ,1
SGENSZW,1
W2QPTPD,-1
140SK38,-1
JP0CN4A,1
L2ZQWYI,1
VO6IEWO,-1
GC8MSTJ,-1
2UYKZX1,-1
77LVOOH,1
ICPBEQ6,-1
MVTD1Q1,1
J25838L,-1
G2E2TJ8,1
YGGJJD3,-1
EA08EHB,-1
ZSLCT2C,1
ZO6VW39,1
KKLKMUV,-1
68QWHBF,-1
ABJ1AO9,-1
RXIKHVD,1
QWVF81R,-1
BGYZQWF,1
0SHVE19,1
OELAH6M,1
TF90IPQ,1
6LNJGRM,1
BNYKW05,-1
37H6WD6,-1
Q3MZCAX,-1
2325DRF,-1
E6GMPY6,-1
N7YO1BX,-1
29QA2E2,-1
OQ19B2G,1
GZWEL7T,1
Q0RRDPI,-1
3PF7Z6O,-1
FTILMUS,1
ZIM18AG,1
DXO4GQ3,-1
SZ5DWXL,1
X4HA178,1
OBN7UWT,1
OJW7VQ0,-1
N9YSLZ8,1
AZ51HVZ,-1
E2SYDPV,1
5IR0DNQ,-1
HJIPQQJ,1
XET02HM,1
1B9VIIQ,-1
ONI1D8D,1
VYY3H39,-1
D0M0NDG,-1
JMQBAJ4,1
P905YTV,-1
GG2I8XP,1
TG7YMT6,1
LWIJ5DV,1
9699GWK,1
DIRZAO6,-1
GQUWDFK,1
SY4N5RW,-1
A7K4ZO6,-1
SOMF4RV,1
CAERSVZ,1
0XHR1QE,1
XYDK41V,-1
Y25M73X,-1
JX49E3I,1
LMLOLUH,1
8ER73R6,-1
UTE8CJ1,1
M57AWGL,-1
0KLUMLJ,1
2Z4P379,-1
VX06BXG,1
NQIYTNC,-1
XQLSUD5,1
IS1SN9B,-1
ELII2S4,-1
7L0HL0M,-1
FG31F8B,-1
7BSEWRN,-1
CM9WF9T,1
TRXZ4E1,1
FM74WDW,-1
HJBPTN2,1
1QYARZJ,-1
9Z04T37,1
9BOHJSX,-1
NCUE0Y7,-1
HPHZSGF,1
LLIJVED,-1
SI1BZQ1,0
UCWYSV7,-1
4QMGQCX,1
2IR2F5U,1
0ZMJDJ9,-1
CP99ZKV,1
QKNT8HN,-1
1G4EHB0,1
8CG1M4F,-1
GST4VUO,1
WOQPP4D,1
7D8J0XV,-1
WF0K729,1
4KLVRNT,-1
0GUYMMC,1
WY1A5FF,-1
KJ9ZWFG,-1
U9LLYPM,1
P2F3XER,-1
FWZ5L8R,1
1P80WIW,-1
6O10JFE,-1
XVZZ09S,1
ZQ979B2,1
3PC7059,-1
172M3JQ,-1
GIUMISZ,1
BCMAYH6,-1
0UD09CF,1
K7M20KY,1
ED5PYR2,-1
K3I72AI,-1
EZH9RX3,1
UQ8XGU1,1
FG2Y8JY,-1
8BUU82X,-1
KWNKBAX,1
0FITRRN,-1
EHSCBLN,1
E16Y25Z,1
YJX194C,-1
95U2F98,1
YBWG7DT,-1
1QP9WOR,1
NTZEXUC,-1
0TD8PME,-1
A1FDTFT,-1
RHTBK7N,-1
L72OAB2,1
WTVT0QG,1
4KWGJ9Y,-1
4O86FKT,1
GD5LLPB,-1
0RYHADW,-1
WUJQUDT,1
I7ND44F,1
J3AUDV9,-1
69A0TFV,1
JO43ZZI,1
ZE4YIEO,-1
KA5HUJB,-1
3Q3IIN6,1
NTRDLBG,-1
9B2BZ19,-1
I1HZVBJ,-1
PO1PK4L,1
PNILVEM,-1
HP46N2T,1
F0YQ46E,1
XVVSFTZ,-1
3WVXTAS,-1
CG16Q1X,-1
S8DQTA3,1
75UKVK9,-1
SAKLLW8,-1
ZDNJTVK,1
41BKVOG,-1
YEYCE7N,1
RKNCJ4R,-1
JZGTZTL,1
L4CTK8L,1
OB0GOO5,1
9YTO3KP,-1
M0AV7UO,1
GUN13KN,1
7C03EJB,1
VYSCD9H,-1
Y65Z30U,-1
JO5J0D0,-1
WMPXTU3,-1
BQH2TWS,1
NY0C6VC,1
JEA2X7Z,1
S7SEZRB,1
HO9H6A4,1
BWCWGTD,-1
G0EIPO9,1
MIAN84I,1
FMFL640,1
XO82STK,1
FV73ZXK,1
2I8BPLT,1
NRCCN6P,-1
UNYE1H1,-1
M06UVRK,1
PEQKZ8V,-1
OAEB1EI,-1
GZ1R1DN,-1
UY53JYG,-1
EXQ8SDQ,-1
OCG9Z23,1
UQ1HPZI,1
WBBIZX8,1
CBW25PW,-1
9A8J3DT,-1
RW2Y73C,-1
R59WB2G,1
T5JKLPU,-1
G3FBFE4,1
EVWL8VJ,1
M24Y9BK,1
UMEWRTW,1
PYDA2LT,-1
QN1H2OA,1
K5RN2TX,-1
8CE6J0P,1
QU8XN7N,1
EP5GUHN,1
NFHO4Q2,-1
JV0WTHW,-1
ERUJQH9,-1
CO1NSPJ,-1
FSHBAZ2,-1
WBX3R6R,1
GX5MJVU,-1
0GX5VOU,-1
UOXZHDH,1
KAWNCA6,1
BYT98J5,1
1D2ER56,1
ZMLZ581,1
5ZQXXW8,1
FV0TERH,1
ICQ4515,1
P754S25,1
XC5V8JH,-1
VNRUSCX,-1
IJCWUGK,-1
6R3K9H2,0
778NGLB,1
J2VP85J,1
IBN1DUD,-1
G7H0XI9,1
CA9WXUB,1
GAHJVH4,-1
MC4EKB2,-1
DMN7B0M,1
4JHLLDC,-1
B92G3R1,-1
VNSLLIU,1
6O28FXZ,-1
ES42WII,-1
CHYWFMI,1
QXBAGVB,1
8PCAK6J,1
XPZ7GJI,1
YSZANFK,-1
8EUC5XD,1
IJR2LYX,-1
3QCHFD5,1
CINLVE8,-1
3IA3DG9,-1
63ZTLZQ,-1
8B5W7KL,-1
ZBPGVVB,1
4UVW69I,-1
Y7LW2A5,-1
Y7BHS6M,1
RTRJFMF,-1
IHAN6I5,-1
73XCNZF,1
M4PZ169,-1
0YN7EVS,1
S9SVH34,-1
358LV0Y,-1
RF1ECK0,-1
S48PVB9,-1
797BFPN,1
04IY97H,-1
X7R9B8N,-1
9SDN3NA,1
4IQ2TZD,-1
0WLGVI1,1
K86MQEZ,-1
7O91KQE,-1
45L4L0K,-1
8KVX1SK,1
A6F4LA0,-1
W1JE8QJ,1
P90RE38,-1
07XIJEO,-1
RMO457T,-1
ML93FPR,-1
UYRXJ8N,-1
NR33N8U,-1
IOPVQPM,-1
PRP2WHM,-1
3HPRG64,1
IFATZK5,1
OAIYRLK,-1
RXOQCIK,-1
6RDB1P8,-1
85GOX99,-1
CQ74WOQ,-1
RIU86GW,1
CA95F6V,-1
57FU5BI,-1
WV2OHHS,-1
7TQGAXK,1
F034B3O,-1
RO5L6T2,1
SSW594V,1
8DJO6EK,-1
6SWYJNR,1
2YRCD9B,-1
EDINPG2,1
3SR2KN9,-1
0BIPZRE,-1
449VIJY,-1
QF8HGRS,1
ORBBIVM,-1
Y6J4T1U,-1
LM4A8DA,-1
3N4UF36,-1
MNRM32A,1
PWLLRSZ,1
EQJSJWG,1
XU0LD3S,-1
8HP76VX,1
26CB1Y6,-1
UI6OOR8,1
8MKFSJG,1
41ZJ4SM,1
2LMUGME,1
QEKM2J5,1
HSR5S54,1
MOAQ9EE,-1
P9YWS0I,-1
7Z9CTOR,-1
213R6E4,1
SW0HR0B,-1
KGDPHKG,-1
JT614HJ,-1
U0HIS90,1
RJQE5GK,-1
GT5J3CS,1
5WOEJ17,1
C0UHKJT,-1
8C2SLVD,1
J86Q6Z9,1
M4JKLBW,-1
X75D183,-1
IUQOTCC,1
90WIN3V,1
E4C9MV6,-1
9L9OLUY,1
TC2KVOW,-1
5W9D7RG,1
PMX81ER,1
EUPQDWT,1
R76VT7J,-1
W2AVTWV,1
B6OV8OX,1
BJJZDL6,-1
OMUBZ2O,-1
NPP1M6A,1
HXDD38Y,-1
PV1UCO0,-1
81Y0WO4,-1
L3PP3Q7,1
IXR8QWK,1
L26MF1Z,1
1RVIU25,1
AXA6FOO,1
Q7TWRKR,1
1RVSMJK,-1
WSININH,1
YDH7GR1,1
AQBR9DN,1
2B68CVU,1
NPLLHH2,-1
YXDUJGR,-1
9R2I7LE,-1
S41PMJ5,1
AF188ZG,-1
H8O8L6T,1
F9ZOVCH,1
3144FVI,-1
456UVXP,1
4MPT612,1
5ZNBS8U,1
CETQZ6W,-1
FO5S1I5,1
1UMN8TJ,1
GOXQ3QQ,-1
9ZLBL84,1
A5EVR3S,-1
OOE59AO,1
RRY2SYF,-1
O9OQ9ZN,1
AR1SPB3,-1
YG6D7P8,1
KGC75HI,1
4EAFBIJ,1
Z1O4GWJ,-1
X0SI1RF,-1
JNWD40G,-1
5AWJC52,-1
5ZDVNVD,1
L7EXW7D,1
L99ZLQF,1
CXRCUF9,-1
7EILC0S,-1
Q91JDA7,-1
9AIUEY5,1
S2KHS22,1
9RU3YP2,1
RGYFYHQ,-1
LLQEA8Y,1
L1JUCPP,1
NXMQXPG,1
ZRUPCX1,1
971HA4X,-1
1CQ1TJF,-1
TPFQL8I,1
03U756Q,1
4152LAI,1
DP6WJE9,-1
0KG0I5J,-1
0LXRMRD,1
UPPMT6C,-1
D6NE7ZD,1
KHCGSY5,-1
K4N7Q51,1
X9DVKC8,-1
FC20ELE,1
TPCJEG1,1
DZNWVHS,-1
J1PJCOX,1
PQOPBEL,1
PVI2H3U,1
E4HNVBB,1
YHW7TK2,-1
TTONAGO,1
MUBNSSB,-1
5KBY2OD,1
8KPE6DX,-1
LUPVJ7F,1
PY89XDR,-1
7V4U7RL,-1
KXRPQQE,1
AY75LHF,-1
32Y9MFL,1
CSXJU8K,-1
J8ETEBF,1
AY7SOMU,-1
G5KNYSF,-1
EPWQQ0P,-1
C1AFABH,1
9U830HM,1
FOEO4YX,1
GA4BRS6,-1
331OJ9H,1
FV9J7WR,-1
MYMV7M0,1
Q1P1O5H,-1
OT5XNTU,1
HPH2UFF,-1
FDYZ5HG,-1
3V8BNXF,1
OXFJWVD,-1
NA53LIX,-1
DZS5W32,1
BBX5KV9,-1
XFJSIFR,1
08QD5W2,1
PXZB7NQ,1
7UECVKD,1
KV9ATE3,-1
56N8GYM,1
MBRZM53,1
WQELY6T,-1
2T53UAE,-1
Q46CW75,1
A2QTUM9,1
PMA8QAJ,1
ZFXFKLV,1
MG9GAUC,1
S5T8W9O,-1
2Z0033X,1
XRSYEM7,-1
76QV9SC,1
DZTKIBY,1
FSQAGPW,-1
12L3M16,1
3TNE1XA,1
MD9EWM1,1
696VQ8A,1
UW6APLH,1
36N5K3Q,1
1R86VFB,-1
HI8HNK8,1
FHVJAG2,1
HVTQ2YU,-1
BEWJLC0,1
KD0ZE04,-1
R4YE1LW,1
LXU30PX,-1
78IATWZ,-1
VTMI4QH,1
NJY7QY2,-1
515JNE6,1
JFCZ2RD,1
NC6CHGI,-1
EI24FNT,1
THFQ0D3,-1
NQPLEFE,1
IFAL1VT,-1
479GM8I,-1
ANNU1QN,-1
RU2GAC2,-1
0PMCAVW,-1
WK1HZWY,1
D67FUQY,1
9O9FUHQ,-1
IPPLFLP,-1
9B1VZRQ,1
95SQTT5,1
6VIPJIG,1
XBQD8HO,-1
JUDXMFN,-1
X7O931M,-1
WDS9GVM,1
O03P0KM,1
KQ1IPG6,-1
VT7RBNP,1
4COF4X9,1
UK2ZXW9,-1
LU0U2EG,-1
61KSM5Q,1
7KKHBJ9,1
WUOXM71,-1
T4KHO7J,1
3K84MJX,-1
EVZOUHB,-1
AEY4MFI,1
LRUM7GI,1
NN8J5WW,-1
8OB1B3H,-1
BPM4U88,1
UKTSQRR,-1
CGHNLNC,-1
RXXFVUO,1
ZTCHA6F,-1
5Z9Z72K,-1
NOAUK7J,-1
C56IQAI,1
VSLMDOF,-1
FHKJZZG,-1
7QVKR75,-1
B64RXWY,-1
147GS7F,-1
KK524MR,1
MDA6EOE,-1
J8I1D5K,1
TZ4F1XI,-1
3YE967D,-1
E93GRR4,-1
3LPRE5Q,-1
JMLICWO,-1
7Z7ZD8F,-1
CQ7RAT3,-1
39IT83M,-1
3DAWU89,1
GT53GOR,1
OJOAADG,1
EJTEFKL,1
4WY5NX3,-1
U17O81O,-1
NWISYDA,1
93TD9TN,1
WZ95SDZ,-1
NAA2TZP,-1
62R787Z,1
WNTHT72,-1
CHTPJGD,1
LL2BY93,1
LLGL6QF,-1
G3T56SQ,1
O33VHWY,-1
I4KI3DI,1
5WPL2AD,-1
VNQOJTH,1
6MY2QEL,1
8BNEDGP,-1
5O5N192,1
2P1USXX,-1
44N5GQS,1
T0RPFXD,-1
L9YHR0T,-1
S1GO9QB,-1
47WKRSL,1
10ZB74I,-1
C3HINY5,1
9STF2DW,1
C5N7NPZ,-1
NC8OHA9,1
NKX8KDG,-1
CWNMA50,1
7KSHIXK,1
KQ76Z16,1
8IGH2C2,1
BOTX0JO,-1
T4D9PQM,1
U04W8NX,-1
RKWLL8T,1
ZY5QZFH,-1
ICXAXOK,1
H6HGSG7,-1
OFMTKL1,-1
Y2A68OU,-1
30YGZBE,-1
5SIYCML,1
QBGG18A,-1
EU1SDKB,-1
8JZ6YN5,-1
KEYDEMI,-1
KQV0K8Y,-1
0BTUCMI,1
5JRVAEE,0
DVEPLGC,1
M8TMN7Z,-1
A1LT648,-1
UX7JEP9,1
CILJWTL,1
PALQ5M0,-1
KULW65G,1
2OQBQP3,1
SGQ1HVG,-1
LZ98C60,-1
KECE0M2,-1
CKNQ0RS,1
NV4VOSV,-1
IG0WNXO,-1
I3IL9V8,1
G43I0W8,1
6ER6UX5,1
9K9GIVU,-1
QTPRPNR,-1
VFIV1K4,-1
00I1DTO,-1
VDUNTDI,1
KLL0FVS,-1
4VFKNNL,1
CD4SB86,-1
U9UNYVB,1
PS5OJZO,-1
KTDD29X,-1
L47BQP5,-1
SOPLRBP,1
H52LXXQ,-1
90K6IXE,-1
VZKMDRU,-1
ZKR2MAI,-1
QBITRI4,1
Z3CUPT9,-1
698BN4P,-1
MJB9AXF,1
8PRV6IE,1
KB2MM21,-1
XG6EKD9,-1
PBG70I8,1
QXAVHM8,1
OTPHB4R,-1
C82KMMU,-1
XQ0SOXC,1
K4M13AH,-1
AAEQE4B,1
8Z21H0H,-1
WFUSX0D,1
SUZBEQH,1
Y1DXJH4,-1
SY68ESD,1
XLGDCMH,1
GSNVQGT,-1
R9Q92YX,-1
AM3KI7M,-1
YHG0H5W,1
BJJ09RU,1
PZ5MJZA,1
18WEMGZ,-1
EP42D7P,-1
F1YQBJI,1
DNJYPKN,1
TBB68LU,-1
09QJQU4,1
XI70ZTU,-1
Z9RL8GB,1
1QQCLA2,1
QUYOHH2,-1
P0PPSQ3,-1
FPDEGRD,-1
2IXETZ2,1
QOII8QD,-1
313AQPW,-1
QHE76SX,-1
B3E1ES3,1
MUWZI2J,-1
2WTGLQJ,-1
OCJ1EMG,1
XMESXRU,-1
UN1X9M5,-1
LXBS8F8,1
0HX14U7,1
15UV1V1,1
428WXVN,1
LC4TYRR,1
T9DXNZU,0
5Y0UJ4G,1
TBF1AZY,-1
GUC89GF,-1
XITI8SM,-1
HF1YF4R,-1
D5J5678,1
BKC9OUM,-1
ZL3PHUP,1
USKBZOZ,1
JLHYR0E,-1
7ZEZFXU,1
II4A3JA,1
SWE7W17,-1
6TS7TKF,1
A2S1NRU,1
GB00LBW,-1
7PD7ZGF,1
09M29CO,1
X9R7UK9,1
N3H5JGE,-1
OAGX2LM,1
URCPSE4,1
WVXA2PE,1
7IIQSJ8,-1
TDFZ0EY,-1
JWMNOOQ,1
GJ9SQ6Z,1
8YJTHYB,-1
941KAZ4,1
YQ05ZSV,-1
3OK7YEA,-1
WQ0QLIE,-1
LU6KCOY,1
J7MYQOD,1
WRVP5QI,1
0R5S9BN,1
MYF50TH,1
LJL0ERG,1
10XZY09,-1
AHL628Z,-1
MBK3G9Q,1
QJOJ7YJ,-1
O9A8K5H,1
BIQ1M2Q,1
QDV2T2K,1
68EFH5Y,1
UX3F0QW,1
OA5J4X6,1
6JNS5WR,-1
W7NYC26,-1
ZNXM4RE,1
WKW36I6,-1
LVAIQSR,-1
J3WVA1G,-1
JJRZT3O,1
E692PJB,-1
66IAYUA,1
11DNBU1,-1
NAK3VNB,-1
PIC91DV,-1
S4GYZEG,-1
KZFJLC8,1
D0KKCE5,1
O7FSDE0,-1
V6AKER5,1
FPUYYC6,1
M8A8Z08,1
UIQIUMT,1
BJUO7WW,1
5I39R5E,-1
LYO5APC,-1
EQXC5NW,1
TVMSRJ1,1
DS1YGJZ,1
OCPZ90A,-1
GXZ9YNA,-1
2MC9O8O,-1
IBNXXT2,-1
WRE21TG,1
5JSFLLX,1
SW0QBXY,-1
HDLC7YA,-1
J0EF7IL,1
A9BPLJ5,-1
MDAPRS0,-1
SVWI94D,1
R33VPRA,1
2352JSD,1
FJJGEED,-1
VXC3VAH,1
SFAU5KR,1
QO8Q6BF,1
S3E677J,-1
BHCW8DG,-1
NWFFE4U,1
92TJCJO,-1
C9LSPFA,-1
LU7J4VQ,-1
CFUIQHP,1
1I3P6WW,1
UD5NEXF,-1
HMN7ZAL,-1
G7LOW91,1
F7YWBZ1,1
24CO7NV,-1
J501NUI,1
PZ7J0QI,1
QGNB6D2,1
FOASGW2,-1
LN9D7AU,0
1XBBGB0,-1
UPDZZPL,-1
65F6GL8,1
OI2EWX4,-1
XSS8O6J,-1
PYH0GKP,1
L6KE7DA,1
16DV6ZI,-1
UPIP6Y1,-1
BEM1YDO,-1
VDRMXD5,-1
GI0YX5W,-1
BZERYJ7,-1
V5PETWD,-1
FD72MDZ,-1
QYW9088,1
CDGPMDH,1
GS2QO2G,1
U1IZ33E,1
MGLKDUL,1
TUZVJZ6,1
6NJTP3E,1
7Q2N19M,1
5L3Z0UX,-1
3H25M49,-1
S9VOKKY,-1
PF4O64H,1
JZJZZVI,1
0LS0O7W,-1
1VYD1N7,-1
4UR1PB0,-1
JE8MP1Q,1
OQSKKB3,-1
MV9Q6VD,1
YV7X7PF,1
A3DHAFK,-1
YUHV9YN,1
YY6VFR1,1
UU2M305,-1
SZX5W2R,-1
DR3MEOV,-1
5RT584M,-1
GTP35GB,1
1DI1UW4,1
M1LYPUJ,1
1Q9D5D1,1
TT8G0PH,-1
4ZH0VOS,-1
BCCQG37,-1
J7P243I,-1
XFDFUBN,1
107IQ71,1
ZROQ8AN,1
2KGLSJP,1
VGIVR7N,-1
GW54LS9,1
IQ8ZOEW,1
T3QHPTZ,-1
F65E145,1
CTH5V6K,1
2E6XADB,1
2660KKA,1
K6WBT9Q,1
OXT7DN7,1
Q67Z8RI,-1
QKKBMIL,-1
RL708A4,0
LJBEWEE,1
85KA0BN,1
9YXDQR9,-1
LKIP6ST,-1
14WPKTZ,-1
9W6L5WS,1
Q1Z2SZF,-1
GSG7OAJ,1
DB82U54,0
XN3LGZ4,1
MWDAU4T,-1
6C5R1C9,1
6WZX7A2,0
4IHQKPQ,1
JFDUN52,-1
1QWNNZA,1
G6NM62E,-1
L9NB2JH,1
BF9ZIM0,-1
9D2DGYF,-1
FJR7FR0,1
9DWJQOC,1
BEIEU1O,1
PH3MOX7,1
YPY84QH,1
0YVRKT0,1
XTOMOTK,-1
HCUP3MG,-1
7KCMTYU,-1
GRBXOQN,-1
23AZ93R,1
HAMH0MG,1
OU33N16,-1
9M8ANFR,1
1225YTQ,1
E319V2B,-1
ZP9ZM5V,-1
FN53KP8,-1
KDQV64U,-1
JVICFIE,1
KBGDE0J,-1
QZSONZ7,-1
1F4ITMF,1
4SR158Y,-1
JONQJ6C,1
VEIS36O,-1
FX04L3P,-1
G525H1Q,1
DUQYI0Q,1
LQPI8O3,1
UTQQWI3,-1
668FZ2F,-1
V4UIDG0,1
1EP7NQ8,1
ODVJLHQ,1
1OKDV7S,-1
L5FW79I,-1
6SHIQBA,-1
QERN1BZ,1
JFSOWOF,-1
5O7SYX2,-1
APS3UO4,-1
VW5TGPM,-1
26GQ8KQ,-1
T2ETX67,-1
KLFIJML,-1
RSWK101,-1
T2MRBDY,-1
RZLLSIH,1
8A5R3RC,-1
MIHV65L,1
YL1U98F,-1
VP3LL3N,-1
0NHFTCQ,1
TPA3TOO,-1
6U9H1C0,1
A6YIBA0,-1
VNS19QA,1
32B9CDF,-1
NQEBVRU,-1
VZ0TDLD,1
G7P2UD7,-1
5WCP9BC,1
4KHJIK2,0
IM93FY7,-1
SZ3VTHS,-1
E3KTJ87,1
DGLAQ0N,1
05ZAQ4K,1
P0GUT1J,-1
RN01JTG,1
HBVBDLO,1
PXDCPWC,-1
P1UYGY0,-1
NUUJ9ZR,-1
1JKERGQ,-1
F9T63TV,1
HQAG519,1
IOYPDFJ,-1
CNNMWIM,-1
YIK47ZA,-1
ECQHIL8,-1
88CRHM6,-1
DX15R9O,1
NKZOZN1,1
BCOIJ1L,1
4VTOZZH,-1
HZENGDS,-1
6HOFQBL,1
EWBOGVO,-1
17E25JW,1
56W2AXE,1
23WZQJU,-1
ID5XCFQ,1
JIYP87Q,-1
K7S25HA,1
EMCBZW4,-1
PHC0INF,1
7GNM8OL,1
V56P0XM,-1
LORW48Z,1
RPTIF6G,-1
DV6XB5V,-1
9G8LMW9,1
AE9RR5Q,-1
H9SOXVZ,-1
P5JZ2P8,-1
YN1HVO8,1
ID95VYZ,-1
VEPXH8H,1
5O4QFK4,-1
T94IK1Z,1
G36FFM2,1
AI4GIOD,-1
LHDQ1VT,1
JWT5ONP,-1
PJF8MD2,-1
B8SQ7MU,1
DOPXVJ2,1
Y2A4204,-1
IH8DNLI,-1
HHK51YV,1
V87J9MW,1
MSXYGCV,1
ST1V1XV,1
EWH1YJR,1
COG6BTI,-1
WYBVMQI,-1
NQTWT2X,1
15G844S,1
TBVJ5GC,-1
8SSENMQ,1
0M0LF2I,1
CPIMNR2,-1
0ST6XN7,1
NF8ZGHH,1
P2OTRQP,1
GVQ6SM0,-1
AH692NA,-1
BA97IOR,-1
PLEN528,1
SE8MN7N,1
E1C1EVB,1
C3VRCYA,-1
YEULXYH,1
55XXC7W,1
QZAX1GG,-1
W1G2YDN,1
ERSP5SQ,-1
RAY0PVV,-1
B1AJOVZ,-1
61PUCSS,-1
6Z4VCW1,-1
6CAF5AY,-1
4SYEYCM,1
W3SUI1A,-1
YOOB1BJ,1
RWW6BWK,-1
30NWX1Q,-1
C4JZJIR,-1
E02S7M1,-1
6679X3U,1
83KAANL,1
VCW57DM,1
BK2G75I,1
699QXE0,1
TUBICHA,1
SVLYPL3,-1
U2ITF0P,-1
LRUKN17,-1
RZI7WXO,-1
WWFTPV3,-1
7JALEQZ,-1
HS5BTJO,-1
YTMF91C,-1
BRCJ7BG,1
YMVZ2OF,1
476U7CR,-1
A237DUI,-1
38DT3SN,-1
RTRDWWR,1
1NOPHQR,1
TWF3FH8,1
L8REHRS,-1
YJA9W0H,-1
HOA899Z,1
3227433,-1
GWYN5J5,1
D8X8VZ5,1
BYNBFC9,1
V1SQ7LV,1
2H1KFPC,-1
ZT2T3TO,-1
7RR1TET,1
SMLKM20,-1
AMX43LV,-1
PPDBDT4,-1
8YK58VJ,1
JCFD8NC,1
79C1RPB,1
R6B5TMA,-1
08GB6YD,-1
KT1P21G,-1
7R5OEPG,1
IT5LH95,1
SN6WUO0,1
9T25SAQ,-1
J2A61NZ,-1
TBGIRGT,1
F153AH8,1
I9O3EE8,-1
GNPNOKE,-1
TM5Z8K2,1
SK5IZGL,1
4KFZEYT,1
6TE2OMN,-1
DRVRY5M,-1
22TGUTV,-1
ATWWOU3,-1
CJYYRQ9,1
DNCMJKX,-1
BE9BHI7,1
HZB6SEV,1
T8NPHRS,-1
RUBJU6V,1
S7TLSXW,-1
MLH4S43,1
KEJONDO,-1
UK1AYH3,1
EDLJKK1,1
FANHDAF,1
PNGNEFS,-1
4ACH10Y,-1
CMZ99UX,1
A4VSBES,-1
PP95ILJ,-1
QS3XP25,-1
122WU30,1
N7BQSG5,-1
CNC63VK,1
QEVRM68,-1
9FFM209,1
MGOL7EI,-1
6SE3KD5,1
TVGHTU3,1
ZDUN0SJ,1
OGYWMSB,-1
774TKV6,-1
1HKFNMB,-1
HJGGAOC,1
Q8EUG0S,-1
TSNTZNZ,1
YMWL3WQ,-1
U1HTLCB,-1
54Z1KP1,-1
G3BOZD5,-1
LF8BDPJ,-1
YCFVZAU,1
G5R2P3B,1
33YY1XN,1
GXUQR12,1
2RDRWP5,1
S7VUI90,-1
3XNY0WM,-1
WNVVWZY,1
MP6RE81,1
G6DFT61,1
0GA5ZN2,-1
O9V58SN,1
X7VSBUQ,1
4NAOE6S,-1
EIIOSTW,-1
5Q983JB,1
T2U9OTR,1
QXLQ3RN,1
PSB1S3H,1
NV81UWU,1
BJ26N7K,1
58HUZMN,-1
3MXSKRC,-1
CI1EJ01,1
SVMJGIS,-1
YDRZ0LB,1
2E6JVLK,-1
UE5WOOK,-1
AAW1QIU,-1
MIHDPQX,-1
NHXFB0N,1
2KU6M06,-1
IJZQUKE,-1
AKLUZ7Z,1
BY9DTEW,0
K7UQO5M,1
RHWFVHA,0
T9CUAA4,-1
1PTU52T,1
UI900C9,-1
H9ZTJAT,1
FDXY3N3,1
96JEE65,1
Y77AF14,-1
N5DWQ9T,-1
3O2FZI4,-1
ANCUR3A,1
BJGCTGT,-1
JJP2P9F,-1
YCX0AGU,1
AOK8PI9,-1
L3ZF7WQ,-1
LVV66C3,1
N8ONX32,-1
6TA8VYU,1
QHWGGKJ,1
9EOAXVI,1
DXN0JHQ,1
KC7UZ2W,1
TNPXNH3,-1
BQO4M8X,-1
RVD0TJ1,1
AFTPAD2,1
XVHQWXB,-1
N8T9V42,1
5X4ZT7B,-1
0MBDZEG,-1
VM8QSG9,-1
S3V3S29,1
0P8PLJF,1
UQQRI9U,-1
OWV90ZG,-1
BQTPYRZ,-1
UXFKMOA,1
82WL3HY,1
7A6T9I9,1
2UF7TX2,-1
ZVCW6WU,-1
HQJ9DQK,-1
RAOFE9G,-1
UFRHOVL,-1
7HLWTNF,1
7WZQ8WC,-1
RGAEVTQ,-1
Z3NTEMT,-1
RFRSM7R,1
YQ02O25,-1
DOH6WP1,1
X3ABS6D,-1
RZOLZ2B,-1
WG7MPXK,-1
0K1PSFC,-1
Y6IYWZF,-1
ZGUY1DU,-1
Q2I3A9R,-1
ANXRQNC,1
SEGW05O,1
E5FQYFX,-1
A96PDQ4,-1
P4PEM0Q,1
034OV8P,1
0GQSH1F,1
GH2D5TD,1
KZLKS6T,1
2BOCAPY,1
CYRJZ8M,-1
VOT6EZ0,1
RD7XDY5,1
NL85W8Z,1
419P653,1
S2M2WU9,1
DKD1VVK,1
PHSWU1R,1
49TXSOD,-1
SQZ1HQU,1
WOYNF1H,1
EQRMVST,1
TNIAHWL,1
EGL49VR,-1
XKET0RY,-1
RMOYT84,-1
A2SP20H,1
P0KV9XW,1
2FO0X75,1
7MLBBNG,1
S3V9H69,-1
YQSUVK3,1
IEH7YLS,1
95GKOT4,1
PAQTI28,-1
QK1JOP9,1
J3X09QH,1
N48ZTC5,1
WXUJKHP,1
XYMDZ9P,-1
XQ10HKG,-1
FESXNVW,1
3PUG4ND,-1
GX6PEB6,1
B6D3S65,-1
6ANWMYW,1
ALMSER8,1
8CR8C9M,-1
XC6CO96,1
M48VARM,-1
3PJNDHI,1
911G3P5,1
WWWEF7I,1
TSKF1K4,1
ZE4EDGP,1
JWFJL32,1
ULHIO83,1
LM4NRAQ,1
7B0CK6T,1
FIJX1TC,-1
D1OS75H,-1
Y1YRCIQ,1
RF0SWDD,1
QK8SI4T,1
HXDWGIX,1
VS0IJWT,1
PQ05LSE,-1
TGPI4B4,1
BTSPBST,-1
